10.886
5.58
39.916
42.638
3.311
5.579
2.722
3.039
42.638
10.886
5.58
39.916
42.638
3.311
5.579
2.722
3.039
42.638
49.71
4.037
0.454
0.635
25.31
0.476
7.453
0.263
11.93
0.635
92.761
23.088
47.583
49.08
15.377
16.783
67.042
39.146
13.018
5.761
149.234
149.234
32.251
2.54
44.997
31.344
16.829
4.808
7.666
9.435
47.537
10.886
5.58
39.916
42.638
3.311
5.579
2.722
3.039
42.638
4.75
8
11.643288
23.513588
10.075
95.125225
59.359138
1.30585
80.779
6.264375
66.3659755
134.02724
10.075
498.0183
178.97311
1.30585
80.779
6.26438
