5
3
3
4
5
4
3
6
8
12
16
12
8
8
48
16
8
16
8
16
12
8
48
16
32
16
3
6
4
3
3
3
3
6
4
3
3
3
3
2
4
4
5
5
3
3
3
4
5
5
2
4
28
3
4
4
37
